index,transition_id,company_symbol,buyer_broker,seller_broker,quantity,rate,amount,date
20715,2021011903008650,KMCDB,19,44,10,1158.0,11580.0,2021-01-19
20716,2021011903008932,KSBBL,54,10,237,290.0,68730.0,2021-01-19
20717,2021011903008931,KSBBL,13,10,"1,000",290.0,290000.0,2021-01-19
20718,2021011903008930,KSBBL,53,10,50,290.0,14500.0,2021-01-19
20719,2021011903008929,KSBBL,57,10,100,290.0,29000.0,2021-01-19
20720,2021011903008928,KSBBL,42,10,18,290.0,5220.0,2021-01-19
20721,2021011903008927,KSBBL,41,10,600,290.0,174000.0,2021-01-19
20722,2021011903008567,KSBBL,17,28,100,291.0,29100.0,2021-01-19
20723,2021011903008566,KSBBL,39,28,100,291.0,29100.0,2021-01-19
20724,2021011903008565,KSBBL,32,28,20,291.0,5820.0,2021-01-19
20725,2021011903008564,KSBBL,10,28,79,291.0,22989.0,2021-01-19
20726,2021011903008680,KSBBL,51,19,50,291.0,14550.0,2021-01-19
20727,2021011903008679,KSBBL,58,19,40,291.0,11640.0,2021-01-19
20728,2021011903008643,KSBBL,57,48,100,291.0,29100.0,2021-01-19
20729,2021011903008642,KSBBL,4,48,100,291.0,29100.0,2021-01-19
20730,2021011903008641,KSBBL,47,48,299,291.0,87009.0,2021-01-19
20731,2021011903008568,KSBBL,47,28,201,291.0,58491.0,2021-01-19
20732,2021011903008889,KSBBL,58,28,100,291.0,29100.0,2021-01-19
20733,2021011903008883,KSBBL,10,35,20,290.0,5800.0,2021-01-19
20734,2021011903008812,KSBBL,10,34,100,290.0,29000.0,2021-01-19
20735,2021011903008707,KSBBL,41,28,190,291.0,55290.0,2021-01-19
20736,2021011903008685,KSBBL,41,33,200,291.0,58200.0,2021-01-19
20737,2021011903008681,KSBBL,41,19,110,291.0,32010.0,2021-01-19
20738,2021011903008899,KSBBL,48,19,220,290.0,63800.0,2021-01-19
20739,2021011903008898,KSBBL,58,19,100,290.0,29000.0,2021-01-19
20740,2021011903008897,KSBBL,21,19,100,290.0,29000.0,2021-01-19
20741,2021011903008896,KSBBL,34,19,200,290.0,58000.0,2021-01-19
20742,2021011903008895,KSBBL,45,19,"1,200",290.0,348000.0,2021-01-19
20743,2021011903008894,KSBBL,10,19,180,290.0,52200.0,2021-01-19
20744,2021011903008926,KSBBL,21,10,65,290.0,18850.0,2021-01-19
20745,2021011903008925,KSBBL,45,10,100,290.0,29000.0,2021-01-19
20746,2021011903008924,KSBBL,57,10,300,290.0,87000.0,2021-01-19
20747,2021011903008923,KSBBL,13,10,30,290.0,8700.0,2021-01-19
20748,2021011903008919,KSBBL,13,29,70,290.0,20300.0,2021-01-19
20749,2021011903008918,KSBBL,48,29,30,290.0,8700.0,2021-01-19
20750,2021011903008659,LBBL,59,28,400,240.0,96000.0,2021-01-19
20751,2021011903008615,LBBL,59,14,43,240.0,10320.0,2021-01-19
20752,2021011903008614,LBBL,59,51,57,240.0,13680.0,2021-01-19
20753,2021011903008868,MDB,45,17,175,352.0,61600.0,2021-01-19
20754,2021011903008867,MDB,5,17,50,357.0,17850.0,2021-01-19
20755,2021011903008866,MDB,5,17,100,358.0,35800.0,2021-01-19
20756,2021011903008865,MDB,42,17,50,358.0,17900.0,2021-01-19
20757,2021011903008864,MDB,5,17,100,359.0,35900.0,2021-01-19
20758,2021011903008863,MDB,59,17,300,359.0,107700.0,2021-01-19
20759,2021011903008862,MDB,5,17,100,359.0,35900.0,2021-01-19
20760,2021011903008861,MDB,6,17,125,359.0,44875.0,2021-01-19
20761,2021011903008823,MFIL,55,17,130,410.0,53300.0,2021-01-19
20762,2021011903008822,MFIL,26,17,100,411.0,41100.0,2021-01-19
20763,2021011903008821,MFIL,22,17,70,411.0,28770.0,2021-01-19
20764,2021011903008652,MFIL,51,17,70,412.0,28840.0,2021-01-19
20765,2021011903008651,MFIL,49,17,130,412.0,53560.0,2021-01-19
20766,2021011903009050,MLBL,42,44,"1,000",285.0,285000.0,2021-01-19
20767,2021011903009049,MLBL,21,44,50,285.0,14250.0,2021-01-19
20768,2021011903009048,MLBL,32,44,115,286.0,32890.0,2021-01-19
20769,2021011903009047,MLBL,32,44,100,286.0,28600.0,2021-01-19
20770,2021011903009046,MLBL,1,44,376,286.0,107536.0,2021-01-19
20771,2021011903008910,MLBL,41,44,50,287.0,14350.0,2021-01-19
20772,2021011903008909,MLBL,41,44,90,287.0,25830.0,2021-01-19
20773,2021011903008845,MLBL,41,57,160,287.0,45920.0,2021-01-19
20774,2021011903008709,MLBL,41,17,100,287.0,28700.0,2021-01-19
20775,2021011903008696,MLBL,6,17,100,287.0,28700.0,2021-01-19
20776,2021011903008936,MNBBL,41,1,400,395.0,158000.0,2021-01-19
20777,2021011903008716,MNBBL,13,48,50,396.0,19800.0,2021-01-19
20778,2021011903008688,MNBBL,13,37,500,396.0,198000.0,2021-01-19
20779,2021011903008687,MNBBL,13,45,300,396.0,118800.0,2021-01-19
20780,2021011903008556,MNBBL,13,1,100,396.0,39600.0,2021-01-19
20781,2021011903008555,MNBBL,42,1,100,396.0,39600.0,2021-01-19
20782,2021011903008943,NABBC,52,20,50,649.0,32450.0,2021-01-19
20783,2021011903008778,NABBC,51,20,50,655.0,32750.0,2021-01-19
20784,2021011903008753,NABBC,10,41,50,656.0,32800.0,2021-01-19
20785,2021011903008701,NABBC,13,20,50,656.0,32800.0,2021-01-19
20786,2021011903008593,NABBC,45,17,25,660.0,16500.0,2021-01-19
20787,2021011903009011,NFS,32,51,500,295.0,147500.0,2021-01-19
20788,2021011903009010,NFS,53,51,300,295.0,88500.0,2021-01-19
20789,2021011903009009,NFS,1,51,10,295.0,2950.0,2021-01-19
20790,2021011903009008,NFS,38,51,30,296.0,8880.0,2021-01-19
20791,2021011903008844,NFS,39,56,810,297.0,240570.0,2021-01-19
20792,2021011903009025,NLBBL,44,56,193,1306.0,252058.0,2021-01-19
20793,2021011903009012,NLBBL,16,39,200,1307.0,261400.0,2021-01-19
20794,2021011903009001,NLBBL,6,22,10,1312.0,13120.0,2021-01-19
20795,2021011903009045,NLIC,21,41,10,2561.0,25610.0,2021-01-19
20796,2021011903008995,NLIC,6,55,50,2563.0,128150.0,2021-01-19
20797,2021011903008994,NLIC,16,55,250,2563.0,640750.0,2021-01-19
20798,2021011903008964,NLIC,16,26,50,2563.0,128150.0,2021-01-19
20799,2021011903008963,NLIC,32,26,10,2563.0,25630.0,2021-01-19
20800,2021011903008962,NLIC,45,26,90,2563.0,230670.0,2021-01-19
20801,2021011903008597,NLIC,44,33,10,2565.0,25650.0,2021-01-19
20802,2021011903008569,NLIC,58,52,15,2566.0,38490.0,2021-01-19
20803,2021011903008616,NLIC,8,55,200,2566.0,513200.0,2021-01-19
20804,2021011903008607,NLIC,51,4,40,2570.0,102800.0,2021-01-19
20805,2021011903008606,NLIC,51,4,100,2570.0,257000.0,2021-01-19
20806,2021011903008605,NLIC,51,41,50,2570.0,128500.0,2021-01-19
20807,2021011903008604,NLIC,51,52,10,2566.0,25660.0,2021-01-19
20808,2021011903008598,NLIC,57,33,40,2565.0,102600.0,2021-01-19
20809,2021011903008726,NLIC,50,55,100,2565.0,256500.0,2021-01-19
20810,2021011903008725,NLIC,57,55,280,2565.0,718200.0,2021-01-19
20811,2021011903008706,NLIC,57,19,110,2565.0,282150.0,2021-01-19
20812,2021011903008677,NLIC,57,51,500,2565.0,1282500.0,2021-01-19
20813,2021011903008669,NLIC,57,45,70,2565.0,179550.0,2021-01-19
20814,2021011903008668,NLIC,8,45,30,2566.0,76980.0,2021-01-19
20815,2021011903008757,NLIC,34,51,80,2565.0,205200.0,2021-01-19
20816,2021011903008756,NLIC,42,51,43,2565.0,110295.0,2021-01-19
20817,2021011903008755,NLIC,57,51,230,2566.0,590180.0,2021-01-19
20818,2021011903008729,NLIC,42,55,47,2565.0,120555.0,2021-01-19
20819,2021011903008728,NLIC,34,55,150,2565.0,384750.0,2021-01-19
20820,2021011903008727,NLIC,4,55,100,2565.0,256500.0,2021-01-19
20821,2021011903008869,NLIC,1,26,60,2564.0,153840.0,2021-01-19
20822,2021011903008838,NLIC,21,51,30,2565.0,76950.0,2021-01-19
20823,2021011903008835,NLIC,1,52,40,2564.0,102560.0,2021-01-19
20824,2021011903008834,NLIC,57,52,100,2564.0,256400.0,2021-01-19
20825,2021011903008833,NLIC,51,52,10,2564.0,25640.0,2021-01-19
20826,2021011903008777,NLIC,43,51,100,2565.0,256500.0,2021-01-19
20827,2021011903008958,NLIC,45,6,10,2563.0,25630.0,2021-01-19
20828,2021011903008946,NLIC,37,6,8,2585.0,20680.0,2021-01-19
20829,2021011903008938,NLIC,6,51,17,2565.0,43605.0,2021-01-19
20830,2021011903008937,NLIC,6,59,80,2564.0,205120.0,2021-01-19
20831,2021011903008915,NLIC,47,48,20,2564.0,51280.0,2021-01-19
20832,2021011903008878,NLIC,10,26,167,2564.0,428188.0,2021-01-19
20833,2021011903008788,NLICL,34,50,50,1065.0,53250.0,2021-01-19
20834,2021011903008787,NLICL,51,50,50,1065.0,53250.0,2021-01-19
20835,2021011903008786,NLICL,14,50,500,1065.0,532500.0,2021-01-19
20836,2021011903008785,NLICL,25,50,50,1067.0,53350.0,2021-01-19
20837,2021011903008784,NLICL,21,50,30,1067.0,32010.0,2021-01-19
20838,2021011903008783,NLICL,50,50,200,1067.0,213400.0,2021-01-19
20839,2021011903008559,NLICL,59,50,50,1070.0,53500.0,2021-01-19
20840,2021011903008558,NLICL,19,50,35,1070.0,37450.0,2021-01-19
20841,2021011903008557,NLICL,46,50,50,1070.0,53500.0,2021-01-19
20842,2021011903008782,NLICL,36,50,100,1067.0,106700.0,2021-01-19
20843,2021011903008781,NLICL,42,50,30,1068.0,32040.0,2021-01-19
20844,2021011903008723,NLICL,18,50,170,1070.0,181900.0,2021-01-19
20845,2021011903008562,NLICL,38,50,20,1070.0,21400.0,2021-01-19
20846,2021011903008561,NLICL,35,50,100,1070.0,107000.0,2021-01-19
20847,2021011903008560,NLICL,49,50,200,1070.0,214000.0,2021-01-19
20848,2021011903009053,NRIC,28,41,23,1524.0,35052.0,2021-01-19
20849,2021011903009032,NRIC,34,41,27,1524.0,41148.0,2021-01-19
20850,2021011903009024,NRIC,34,16,30,1524.0,45720.0,2021-01-19
20851,2021011903008858,NRIC,34,22,43,1524.0,65532.0,2021-01-19
20852,2021011903008815,NRIC,25,43,30,1523.0,45690.0,2021-01-19
20853,2021011903008789,NRIC,13,22,17,1524.0,25908.0,2021-01-19
20854,2021011903008657,NRIC,13,26,23,1524.0,35052.0,2021-01-19
20855,2021011903008656,NRIC,40,26,30,1524.0,45720.0,2021-01-19
20856,2021011903008655,NRIC,43,26,20,1524.0,30480.0,2021-01-19
20857,2021011903008654,NRIC,43,17,40,1524.0,60960.0,2021-01-19
20858,2021011903008647,NRIC,44,59,80,1525.0,122000.0,2021-01-19
20859,2021011903008592,NRIC,43,35,30,1524.0,45720.0,2021-01-19
20860,2021011903009004,NRN,44,33,10,367.0,3670.0,2021-01-19
20861,2021011903008820,NRN,44,3,40,367.0,14680.0,2021-01-19
20862,2021011903008819,NRN,6,3,40,367.0,14680.0,2021-01-19
20863,2021011903008718,NRN,6,17,10,367.0,3670.0,2021-01-19
20864,2021011903008991,NTC,14,50,30,1330.0,39900.0,2021-01-19
20865,2021011903008990,NTC,21,50,30,1330.0,39900.0,2021-01-19
20866,2021011903008989,NTC,47,50,10,1330.0,13300.0,2021-01-19
20867,2021011903008988,NTC,45,50,25,1330.0,33250.0,2021-01-19
20868,2021011903008987,NTC,45,50,200,1330.0,266000.0,2021-01-19
20869,2021011903008986,NTC,40,50,100,1330.0,133000.0,2021-01-19
20870,2021011903008699,NTC,45,16,50,1335.0,66750.0,2021-01-19
20871,2021011903008698,NTC,44,16,10,1335.0,13350.0,2021-01-19
20872,2021011903008697,NTC,1,16,70,1336.0,93520.0,2021-01-19
20873,2021011903008653,NTC,55,1,25,1337.0,33425.0,2021-01-19
20874,2021011903008913,NTC,58,34,230,1335.0,307050.0,2021-01-19
20875,2021011903008807,NTC,58,16,70,1335.0,93450.0,2021-01-19
20876,2021011903008790,NTC,8,21,64,1332.0,85248.0,2021-01-19
20877,2021011903008751,NTC,35,37,100,1332.0,133200.0,2021-01-19
20878,2021011903008734,NTC,57,16,100,1335.0,133500.0,2021-01-19
20879,2021011903008700,NTC,10,16,200,1335.0,267000.0,2021-01-19
20880,2021011903008973,NTC,47,50,100,1330.0,133000.0,2021-01-19
20881,2021011903008972,NTC,25,50,25,1331.0,33275.0,2021-01-19
20882,2021011903008971,NTC,8,50,36,1332.0,47952.0,2021-01-19
20883,2021011903008970,NTC,45,50,70,1335.0,93450.0,2021-01-19
20884,2021011903008944,NTC,45,34,200,1335.0,267000.0,2021-01-19
20885,2021011903008914,NTC,45,34,230,1335.0,307050.0,2021-01-19
20886,2021011903008979,NTC,55,50,500,1330.0,665000.0,2021-01-19
20887,2021011903008978,NTC,26,50,100,1330.0,133000.0,2021-01-19
20888,2021011903008977,NTC,58,50,200,1330.0,266000.0,2021-01-19
20889,2021011903008976,NTC,29,50,25,1330.0,33250.0,2021-01-19
20890,2021011903008975,NTC,52,50,100,1330.0,133000.0,2021-01-19
20891,2021011903008974,NTC,44,50,10,1330.0,13300.0,2021-01-19
20892,2021011903008985,NTC,50,50,"1,000",1330.0,1330000.0,2021-01-19
20893,2021011903008984,NTC,16,50,150,1330.0,199500.0,2021-01-19
20894,2021011903008983,NTC,45,50,50,1330.0,66500.0,2021-01-19
20895,2021011903008982,NTC,56,50,100,1330.0,133000.0,2021-01-19
20896,2021011903008981,NTC,56,50,100,1330.0,133000.0,2021-01-19
20897,2021011903008980,NTC,55,50,100,1330.0,133000.0,2021-01-19
20898,2021011903009040,OHL,35,34,20,492.0,9840.0,2021-01-19
20899,2021011903009039,OHL,14,34,500,492.0,246000.0,2021-01-19
20900,2021011903008776,OHL,43,14,100,496.0,49600.0,2021-01-19
20901,2021011903008775,OHL,25,14,50,496.0,24800.0,2021-01-19
20902,2021011903008702,OHL,39,14,105,499.0,52395.0,2021-01-19
20903,2021011903008853,PFL,26,40,50,213.0,10650.0,2021-01-19
20904,2021011903008852,PFL,26,40,300,213.0,63900.0,2021-01-19
20905,2021011903008851,PFL,19,40,600,213.0,127800.0,2021-01-19
20906,2021011903008739,PFL,57,52,39,216.0,8424.0,2021-01-19
20907,2021011903008911,PLIC,35,57,239,833.0,199087.0,2021-01-19
20908,2021011903008882,PLIC,8,34,500,835.0,417500.0,2021-01-19
20909,2021011903008881,PLIC,8,34,126,835.0,105210.0,2021-01-19
20910,2021011903008705,PLIC,35,42,85,833.0,70805.0,2021-01-19
20911,2021011903008649,PLIC,55,34,50,835.0,41750.0,2021-01-19
20912,2021011903008619,PLIC,41,34,300,835.0,250500.0,2021-01-19
20913,2021011903008610,PLIC,35,53,176,833.0,146608.0,2021-01-19
20914,2021011903008609,PLIC,26,53,24,834.0,20016.0,2021-01-19
20915,2021011903008849,PROFL,57,47,217,153.0,33201.0,2021-01-19
20916,2021011903008848,PROFL,17,47,83,153.0,12699.0,2021-01-19
20917,2021011903008847,PROFL,19,47,200,153.0,30600.0,2021-01-19
20918,2021011903008717,RLFL,1,5,50,199.0,9950.0,2021-01-19
20919,2021011903009031,RLI,1,53,50,630.0,31500.0,2021-01-19
20920,2021011903009030,RLI,54,53,100,630.0,63000.0,2021-01-19
20921,2021011903009029,RLI,48,53,10,630.0,6300.0,2021-01-19
20922,2021011903009028,RLI,32,53,40,630.0,25200.0,2021-01-19
20923,2021011903009027,RLI,32,53,40,630.0,25200.0,2021-01-19
20924,2021011903009026,RLI,49,53,325,630.0,204750.0,2021-01-19
20925,2021011903008672,RLI,40,42,90,630.0,56700.0,2021-01-19
20926,2021011903008671,RLI,37,42,100,630.0,63000.0,2021-01-19
20927,2021011903008670,RLI,58,42,40,630.0,25200.0,2021-01-19
20928,2021011903008660,RLI,35,21,200,631.0,126200.0,2021-01-19
20929,2021011903008997,RLI,49,41,30,630.0,18900.0,2021-01-19
20930,2021011903008741,RLI,49,22,10,630.0,6300.0,2021-01-19
20931,2021011903008676,RLI,49,42,135,630.0,85050.0,2021-01-19
20932,2021011903008675,RLI,32,42,40,630.0,25200.0,2021-01-19
20933,2021011903008674,RLI,22,42,200,630.0,126000.0,2021-01-19
20934,2021011903008673,RLI,34,42,20,630.0,12600.0,2021-01-19
20935,2021011903008917,RMDC,56,44,10,1190.0,11900.0,2021-01-19
20936,2021011903008916,RMDC,57,44,50,1190.0,59500.0,2021-01-19
20937,2021011903008901,RSDC,55,36,10,686.0,6860.0,2021-01-19
20938,2021011903008859,RSDC,42,41,50,685.0,34250.0,2021-01-19
20939,2021011903008766,RSDC,6,36,400,686.0,274400.0,2021-01-19
20940,2021011903008765,RSDC,49,36,10,686.0,6860.0,2021-01-19
20941,2021011903008764,RSDC,35,36,50,686.0,34300.0,2021-01-19
20942,2021011903008644,RSDC,51,52,955,688.0,657040.0,2021-01-19
20943,2021011903009052,SADBL,34,13,200,209.0,41800.0,2021-01-19
20944,2021011903009051,SADBL,39,13,500,209.0,104500.0,2021-01-19
20945,2021011903008855,SADBL,14,20,295,209.0,61655.0,2021-01-19
20946,2021011903008854,SADBL,45,20,"1,705",209.0,356345.0,2021-01-19
20947,2021011903008791,SADBL,45,10,295,209.0,61655.0,2021-01-19
20948,2021011903008646,SADBL,14,39,500,210.0,105000.0,2021-01-19
20949,2021011903008645,SADBL,46,39,"1,000",210.0,210000.0,2021-01-19
20950,2021011903008809,SAPDBL,1,37,260,171.0,44460.0,2021-01-19
20951,2021011903008808,SAPDBL,57,37,140,171.0,23940.0,2021-01-19
20952,2021011903008684,SAPDBL,57,39,60,171.0,10260.0,2021-01-19
20953,2021011903008683,SAPDBL,52,39,200,171.0,34200.0,2021-01-19
20954,2021011903008682,SAPDBL,32,39,50,171.0,8550.0,2021-01-19
20955,2021011903008767,SDLBSL,52,17,17,1217.0,20689.0,2021-01-19
20956,2021011903008935,SFCL,21,29,70,162.0,11340.0,2021-01-19
20957,2021011903008749,SFCL,58,29,50,162.0,8100.0,2021-01-19
20958,2021011903008748,SFCL,49,29,20,162.0,3240.0,2021-01-19
20959,2021011903008662,SHINE,44,51,100,268.0,26800.0,2021-01-19
20960,2021011903008661,SHINE,44,51,400,268.0,107200.0,2021-01-19
20961,2021011903009000,SHL,32,57,500,208.0,104000.0,2021-01-19
20962,2021011903008902,SHL,32,33,100,208.0,20800.0,2021-01-19
20963,2021011903008887,SIFC,28,39,300,210.0,63000.0,2021-01-19
20964,2021011903008843,SKBBL,35,25,500,1590.0,795000.0,2021-01-19
20965,2021011903008648,SKBBL,35,57,300,1590.0,477000.0,2021-01-19
20966,2021011903008732,SLBBL,26,45,90,1281.0,115290.0,2021-01-19
20967,2021011903008993,SLBS,35,1,100,1451.0,145100.0,2021-01-19
20968,2021011903008992,SLBS,38,1,40,1456.0,58240.0,2021-01-19
20969,2021011903008811,SLBS,39,46,20,1460.0,29200.0,2021-01-19
20970,2021011903008596,SLBS,49,1,90,1470.0,132300.0,2021-01-19
20971,2021011903008595,SLBS,49,44,10,1470.0,14700.0,2021-01-19
20972,2021011903008890,SLBSL,28,48,13,1298.0,16874.0,2021-01-19
20973,2021011903008814,SLBSL,42,43,64,1295.0,82880.0,2021-01-19
20974,2021011903008612,SLBSL,6,34,310,1270.0,393700.0,2021-01-19
20975,2021011903008893,SLICL,8,57,100,811.0,81100.0,2021-01-19
20976,2021011903008602,SLICL,17,52,50,813.0,40650.0,2021-01-19
20977,2021011903008720,SMFBS,21,57,17,1780.0,30260.0,2021-01-19
20978,2021011903009023,SMFDB,14,26,79,1160.0,91640.0,2021-01-19
20979,2021011903009022,SMFDB,16,26,40,1160.0,46400.0,2021-01-19
20980,2021011903008998,SMFDB,16,25,110,1160.0,127600.0,2021-01-19
20981,2021011903009044,SNLB,42,34,60,1196.0,71760.0,2021-01-19
20982,2021011903009043,SNLB,42,46,30,1195.0,35850.0,2021-01-19
20983,2021011903009042,SNLB,42,34,50,1194.0,59700.0,2021-01-19
20984,2021011903009041,SNLB,42,50,80,1186.0,94880.0,2021-01-19
20985,2021011903008857,SNLB,35,59,280,1176.0,329280.0,2021-01-19
20986,2021011903008856,SNLB,49,59,20,1185.0,23700.0,2021-01-19
20987,2021011903008704,SNLB,28,50,100,1186.0,118600.0,2021-01-19
20988,2021011903008703,SNLB,17,50,20,1186.0,23720.0,2021-01-19
20989,2021011903008640,STC,41,51,15,8094.0,121410.0,2021-01-19
20990,2021011903008959,SWBBL,42,37,110,1820.0,200200.0,2021-01-19
20991,2021011903008945,SWBBL,42,41,50,1820.0,91000.0,2021-01-19
20992,2021011903008934,TRH,7,14,100,324.0,32400.0,2021-01-19
20993,2021011903008888,TRH,32,41,50,323.0,16150.0,2021-01-19
20994,2021011903008850,TRH,37,14,400,324.0,129600.0,2021-01-19
20995,2021011903008750,TRH,32,33,240,323.0,77520.0,2021-01-19
20996,2021011903008611,TRH,37,14,500,324.0,162000.0,2021-01-19
20997,2021011903008818,UFL,26,17,180,315.0,56700.0,2021-01-19
20998,2021011903008817,UFL,1,17,20,315.0,6300.0,2021-01-19
20999,2021011903008860,USLB,36,46,100,1615.0,161500.0,2021-01-19
21000,2021011903008516,ACLBSL,45,45,25,1372.0,34300.0,2021-01-19
21001,2021011903008423,ACLBSL,8,44,20,1372.0,27440.0,2021-01-19
21002,2021011903008422,ACLBSL,21,44,50,1372.0,68600.0,2021-01-19
21003,2021011903008421,ACLBSL,16,44,140,1372.0,192080.0,2021-01-19
21004,2021011903008420,ACLBSL,49,44,102,1375.0,140250.0,2021-01-19
21005,2021011903008419,ACLBSL,7,44,32,1387.0,44384.0,2021-01-19
21006,2021011903008183,ACLBSL,19,44,290,1386.0,401940.0,2021-01-19
21007,2021011903008182,ACLBSL,45,44,10,1387.0,13870.0,2021-01-19
21008,2021011903008181,ACLBSL,57,44,26,1387.0,36062.0,2021-01-19
21009,2021011903008189,ACLBSL,41,44,250,1375.0,343750.0,2021-01-19
21010,2021011903008188,ACLBSL,32,44,40,1375.0,55000.0,2021-01-19
21011,2021011903008187,ACLBSL,49,44,200,1380.0,276000.0,2021-01-19
21012,2021011903008186,ACLBSL,48,44,26,1380.0,35880.0,2021-01-19
21013,2021011903008185,ACLBSL,38,44,10,1380.0,13800.0,2021-01-19
21014,2021011903008184,ACLBSL,32,44,100,1381.0,138100.0,2021-01-19
21015,2021011903008418,ACLBSL,45,49,10,1390.0,13900.0,2021-01-19
21016,2021011903008413,ACLBSL,7,57,18,1387.0,24966.0,2021-01-19
21017,2021011903008340,ACLBSL,49,35,20,1375.0,27500.0,2021-01-19
21018,2021011903008323,ACLBSL,49,40,10,1375.0,13750.0,2021-01-19
21019,2021011903008266,ACLBSL,49,42,10,1375.0,13750.0,2021-01-19
21020,2021011903008190,ACLBSL,49,44,158,1375.0,217250.0,2021-01-19
21021,2021011903008461,ALBSL,51,35,10,1300.0,13000.0,2021-01-19
21022,2021011903008460,ALBSL,21,35,10,1301.0,13010.0,2021-01-19
21023,2021011903008313,ALBSL,14,43,10,1301.0,13010.0,2021-01-19
21024,2021011903008230,ALBSL,14,57,25,1302.0,32550.0,2021-01-19
21025,2021011903008522,ALICL,44,11,10,1097.0,10970.0,2021-01-19
21026,2021011903008521,ALICL,6,11,100,1097.0,109700.0,2021-01-19
21027,2021011903008265,ALICL,16,7,105,1100.0,115500.0,2021-01-19
21028,2021011903008247,ALICL,8,7,310,1100.0,341000.0,2021-01-19
21029,2021011903008553,BBC,40,33,30,3330.0,99900.0,2021-01-19
21030,2021011903008552,BBC,41,33,13,3331.0,43303.0,2021-01-19
21031,2021011903008551,BBC,43,33,90,3333.0,299970.0,2021-01-19
21032,2021011903008463,BBC,42,21,10,3335.0,33350.0,2021-01-19
21033,2021011903008415,BBC,43,43,10,3333.0,33330.0,2021-01-19
21034,2021011903008414,BBC,50,43,40,3333.0,133320.0,2021-01-19
21035,2021011903008321,BBC,50,8,27,3333.0,89991.0,2021-01-19
21036,2021011903008136,BFC,49,8,300,155.0,46500.0,2021-01-19
21037,2021011903008101,CBBL,37,58,20,1370.0,27400.0,2021-01-19
21038,2021011903008358,CIT,33,35,10,3465.0,34650.0,2021-01-19
21039,2021011903008357,CIT,45,35,10,3465.0,34650.0,2021-01-19
21040,2021011903008145,CIT,19,53,13,3465.0,45045.0,2021-01-19
21041,2021011903008144,CIT,22,53,20,3465.0,69300.0,2021-01-19
21042,2021011903008143,CIT,59,53,10,3465.0,34650.0,2021-01-19
21043,2021011903008142,CIT,37,53,20,3465.0,69300.0,2021-01-19
21044,2021011903008141,CIT,38,53,25,3466.0,86650.0,2021-01-19
21045,2021011903008140,CIT,19,53,12,3466.0,41592.0,2021-01-19
21046,2021011903008550,CLBSL,58,33,34,1064.0,36176.0,2021-01-19
21047,2021011903008549,CLBSL,19,33,100,1064.0,106400.0,2021-01-19
21048,2021011903008548,CLBSL,39,33,10,1064.0,10640.0,2021-01-19
21049,2021011903008547,CLBSL,28,33,50,1064.0,53200.0,2021-01-19
21050,2021011903008546,CLBSL,7,33,30,1064.0,31920.0,2021-01-19
21051,2021011903008545,CLBSL,57,33,20,1064.0,21280.0,2021-01-19
21052,2021011903008236,CLBSL,36,56,150,1064.0,159600.0,2021-01-19
21053,2021011903008235,CLBSL,6,56,100,1064.0,106400.0,2021-01-19
21054,2021011903008234,CLBSL,49,56,184,1064.0,195776.0,2021-01-19
21055,2021011903008210,CLBSL,49,6,35,1064.0,37240.0,2021-01-19
21056,2021011903008070,CLBSL,49,57,31,1064.0,32984.0,2021-01-19
21057,2021011903008446,CLBSL,6,3,50,1064.0,53200.0,2021-01-19
21058,2021011903008445,CLBSL,43,3,15,1064.0,15960.0,2021-01-19
21059,2021011903008380,CLBSL,43,25,25,1064.0,26600.0,2021-01-19
21060,2021011903008337,CLBSL,43,16,10,1064.0,10640.0,2021-01-19
21061,2021011903008336,CLBSL,13,16,90,1064.0,95760.0,2021-01-19
21062,2021011903008237,CLBSL,13,56,10,1064.0,10640.0,2021-01-19
21063,2021011903008544,CLBSL,4,33,180,1064.0,191520.0,2021-01-19
21064,2021011903008535,CLBSL,4,1,20,1064.0,21280.0,2021-01-19
21065,2021011903008524,CLBSL,34,33,200,1064.0,212800.0,2021-01-19
21066,2021011903008523,CLBSL,33,33,492,1064.0,523488.0,2021-01-19
21067,2021011903008502,CLBSL,33,4,13,1064.0,13832.0,2021-01-19
21068,2021011903008447,CLBSL,33,3,495,1064.0,526680.0,2021-01-19
21069,2021011903008335,CMF2,29,45,200,10.15,2030.0,2021-01-19
21070,2021011903008537,CORBL,6,34,30,415.0,12450.0,2021-01-19
21071,2021011903008467,CORBL,6,57,10,415.0,4150.0,2021-01-19
21072,2021011903008466,CORBL,6,28,"1,540",415.0,639100.0,2021-01-19
21073,2021011903008465,CORBL,6,35,10,414.0,4140.0,2021-01-19
21074,2021011903008252,CORBL,55,35,90,414.0,37260.0,2021-01-19
21075,2021011903008251,CORBL,55,55,100,414.0,41400.0,2021-01-19
21076,2021011903008238,CORBL,45,55,100,414.0,41400.0,2021-01-19
21077,2021011903008076,CORBL,55,41,30,413.0,12390.0,2021-01-19
21078,2021011903008075,CORBL,55,33,500,413.0,206500.0,2021-01-19
21079,2021011903008074,CORBL,55,50,140,413.0,57820.0,2021-01-19
21080,2021011903008073,CORBL,55,57,20,410.0,8200.0,2021-01-19
21081,2021011903008072,CORBL,55,45,120,405.0,48600.0,2021-01-19
21082,2021011903008288,DDBL,49,34,50,1632.0,81600.0,2021-01-19
21083,2021011903008174,DDBL,43,43,100,1648.0,164800.0,2021-01-19
21084,2021011903008065,DDBL,32,43,50,1648.0,82400.0,2021-01-19
